id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
11,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,3.0,1.9,0.8,0.01,0.02,1.12,0.0,1.29,1.29,Benjamin White,Arsenal,DEF
12,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,1.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Oleksandr Zinchenko,Arsenal,DEF
13,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,1.0,-0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Brayden Clarke,Arsenal,DEF
14,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,1.0,-0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Maldini Kacurri,Arsenal,DEF
15,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,1.0,-0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Josh Nichols,Arsenal,DEF
16,false,52,1,0,0,0,0,0,0,0,0,0,0,27,40.4,30.4,21.0,9.2,0,4,0,4,1,0.11,0.03,0.14,0.17,6,false,100,5.5,2.0,13.1,0.16,0.24,1.07,0.0,1.27,0.63,Bukayo Saka,Arsenal,MID
17,false,37,0,0,0,0,0,0,0,0,0,0,0,5,1.6,4.4,3.0,0.9,0,1,1,2,1,0.05,0.05,0.10,0.17,1,false,80,4.0,1.9,3.2,0.1,0.34,1.2,0.0,1.42,0.71,Martin Ødegaard,Arsenal,MID
18,false,63,0,0,1,0,0,0,0,0,0,0,0,10,5.6,26.9,10.0,4.3,0,3,0,3,1,0.00,0.09,0.09,0.17,3,false,70,3.0,1.5,1.0,0.0,0.11,0.96,0.0,0.97,0.97,Noni Madueke,Arsenal,MID
19,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,70,1.5,0.0,1.2,0.03,0.05,1.07,0.0,1.53,0.0,Gabriel Martinelli Silva,Arsenal,MID
20,false,37,0,0,0,0,0,0,0,0,0,0,0,4,5.4,21.5,4.0,3.1,0,0,0,0,0,0.07,0.03,0.10,0.00,1,false,69,1.5,0.0,0.3,0.17,0.24,0.0,0.0,0.0,0.0,Leandro Trossard,Arsenal,MID
21,false,90,0,1,1,0,0,0,0,0,0,0,0,26,25.2,50.0,2.0,7.7,0,3,0,3,1,0.00,0.54,0.54,0.17,6,false,65,7.0,5.5,8.6,0.07,0.36,0.63,0.0,1.05,1.05,Declan Rice,Arsenal,MID
22,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,59,1.5,0.0,0.4,0.0,0.0,6.3,0.0,0.0,0.0,Mikel Merino Zazón,Arsenal,MID
23,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fábio Ferreira Vieira,Arsenal,MID
24,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,54,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Christian Nørgaard,Arsenal,MID
25,false,52,0,0,0,0,0,0,0,0,0,0,0,3,5.6,1.8,5.0,1.2,0,3,1,4,0,0.02,0.01,0.03,0.00,1,false,54,1.5,0.0,0.2,0.03,0.05,0.0,0.0,0.0,0.0,Ethan Nwaneri,Arsenal,MID
26,false,90,0,0,1,0,0,0,0,0,0,0,0,12,6.4,6.9,1.0,1.4,1,5,2,8,1,0.02,0.02,0.04,0.17,3,false,55,5.0,3.5,2.1,0.01,0.03,0.84,0.0,1.0,1.0,Martín Zubimendi Ibáñez,Arsenal,MID
27,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,1.0,-0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Reiss Nelson,Arsenal,MID
28,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,1.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Ismeal Kabia,Arsenal,MID
29,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,1.0,-0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Albert Sambi Lokonga,Arsenal,MID
30,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,74,0.0,0.0,0.7,0.0,0.03,2.46,0.0,0.0,0.0,Kai Havertz,Arsenal,FWD
31,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Fernando de Jesus,Arsenal,FWD
32,false,90,0,0,0,1,0,0,0,0,0,1,0,15,12.8,0.0,0.0,1.3,0,10,0,0,1,0.00,0.01,0.01,1.21,2,false,50,1.0,1.0,1.5,0.0,0.01,1.21,1.0,1.0,0.0,Emiliano Martínez Romero,Aston Villa,GKP
33,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,3.5,3.5,0.9,0.0,0.0,1.43,0.0,1.0,1.0,Marco Bizot,Aston Villa,GKP
34,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Joe Gauci,Aston Villa,GKP
35,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Filip Marschall,Aston Villa,GKP
36,false,90,0,0,0,1,0,0,0,0,0,0,0,18,20.4,25.4,4.0,5.0,3,5,3,6,1,0.00,0.23,0.23,1.21,2,false,45,5.0,5.0,5.1,0.0,0.12,1.32,0.5,1.0,0.5,Matty Cash,Aston Villa,DEF
37,false,63,0,0,0,1,0,0,0,0,0,0,0,8,6.8,8.4,6.0,2.1,1,2,1,2,1,0.00,0.16,0.16,1.11,2,false,45,4.0,4.0,2.3,0.0,0.1,1.49,0.59,1.18,0.59,Lucas Digne,Aston Villa,DEF
38,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,1.5,15.1,0.0,0.01,1.54,0.0,1.38,1.38,Ezri Konsa Ngoyo,Aston Villa,DEF
39,false,26,0,0,0,0,0,0,0,0,0,0,0,10,10.6,15.4,2.0,2.8,3,2,1,4,0,0.02,0.06,0.08,0.11,1,false,45,0.5,0.5,0.7,0.07,0.28,0.38,0.0,0.0,0.0,Ian Maatsen,Aston Villa,DEF
40,false,90,0,0,0,1,0,0,0,0,0,0,0,12,17.6,12.3,15.0,4.5,5,6,0,5,1,0.11,0.03,0.14,1.21,2,false,45,4.0,4.0,1.4,0.06,0.08,1.32,0.5,1.0,0.5,Tyrone Mings,Aston Villa,DEF
41,false,90,0,0,0,1,0,0,0,0,0,0,0,8,17.0,5.8,9.0,3.2,1,8,2,3,1,0.07,0.13,0.20,1.21,2,false,45,1.0,1.0,0.5,0.07,0.2,1.21,1.0,1.0,0.0,Pau Torres,Aston Villa,DEF
42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Andrés García,Aston Villa,DEF
43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,Álex Moreno Lopera,Aston Villa,DEF
44,false,16,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,2.3,2.0,0.3,0,0,0,0,0,0.00,0.03,0.03,0.11,0,false,40,0.0,0.0,0.3,0.0,0.17,0.62,0.0,0.0,0.0,Lamare Bogarde,Aston Villa,DEF
45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Lino da Cruz Sousa,Aston Villa,DEF
46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Yasin Özcan,Aston Villa,DEF
47,false,90,0,0,0,1,0,0,0,0,0,0,0,3,4.4,21.3,17.0,4.3,0,1,0,1,1,0.10,0.12,0.22,1.21,2,false,70,2.5,2.5,9.2,0.05,0.13,1.32,0.5,1.0,0.5,Morgan Rogers,Aston Villa,MID
48,false,90,0,0,0,1,0,0,0,0,0,0,0,13,11.2,50.8,12.0,7.4,0,2,1,3,1,0.04,0.29,0.33,1.21,2,false,60,2.5,2.5,2.0,0.02,0.17,1.32,0.5,1.0,0.5,Youri Tielemans,Aston Villa,MID
49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Leon Bailey,Aston Villa,MID
50,false,58,0,0,0,0,0,0,0,0,0,0,0,1,0.8,12.2,9.0,2.2,2,0,1,3,0,0.20,0.20,0.40,0.28,1,false,54,0.5,0.5,0.1,0.31,0.62,0.43,0.0,0.0,0.0,Emiliano Buendía Stati,Aston Villa,MID
51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Iling-Junior,Aston Villa,MID
52,false,14,0,0,0,1,0,0,0,0,0,0,0,5,4.2,11.0,0.0,1.5,0,3,1,4,0,0.00,0.02,0.02,0.37,1,false,55,0.0,1.5,0.5,0.0,0.13,2.38,6.43,0.0,0.0,Jacob Ramsey,Newcastle,MID
53,false,26,0,0,0,0,0,0,0,0,0,0,0,3,0.4,2.8,2.0,0.5,0,1,0,1,0,0.00,0.02,0.02,0.11,1,false,54,1.0,1.0,1.3,0.08,0.14,0.59,0.0,0.0,0.0,Donyell Malen,Aston Villa,MID
54,false,73,0,0,0,1,0,0,0,0,0,0,0,14,17.6,31.1,15.0,6.4,2,2,0,4,1,0.05,0.12,0.17,1.11,2,false,55,2.5,2.5,0.7,0.03,0.15,1.41,0.58,1.15,0.58,John McGinn,Aston Villa,MID
55,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Ross Barkley,Aston Villa,MID
56,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enzo Barrenechea,Aston Villa,MID
57,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Dobbin,Aston Villa,MID
58,false,15,0,0,0,1,0,0,0,0,0,0,0,5,1.6,0.8,2.0,0.4,0,0,1,1,1,0.00,0.00,0.00,0.83,1,false,50,1.5,0.8,0.2,0.04,0.07,1.94,0.86,1.71,0.86,Boubacar Kamara,Aston Villa,MID
59,false,63,0,0,0,1,0,0,0,1,0,0,0,10,14.6,3.2,16.0,3.4,4,3,2,9,1,0.23,0.04,0.27,1.11,1,false,50,3.0,3.0,1.8,0.14,0.17,1.49,0.59,1.18,0.59,Amadou Onana,Aston Villa,MID
60,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Ben Broggio,Aston Villa,MID
61,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Leander Dendoncker,Aston Villa,MID
62,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Jamaldeen Jimoh-Aloba,Aston Villa,MID
63,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,Kadan Young,Aston Villa,MID
64,false,90,0,0,0,1,0,0,0,0,0,0,0,6,1.8,14.1,22.0,3.8,0,3,1,4,1,0.37,0.08,0.45,1.21,2,false,90,2.0,2.0,22.3,0.24,0.28,1.32,0.5,1.0,0.5,Ollie Watkins,Aston Villa,FWD
65,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Zépiqueno Redmond,Aston Villa,FWD
66,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Norberto Murara Neto,Bournemouth,GKP
67,false,90,0,0,1,0,0,0,0,0,0,1,0,23,11.4,0.0,0.0,1.1,2,5,0,0,1,0.00,0.00,0.00,0.46,6,false,45,4.0,4.0,3.6,0.0,0.0,1.34,2.0,1.0,0.5,Đorđe Petrović,Bournemouth,GKP
68,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,Will Dennis,Bournemouth,GKP
69,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Callan McKenna,Bournemouth,GKP
70,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Alex Paulsen,Bournemouth,GKP
71,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illia Zabarnyi,Bournemouth,DEF
72,false,90,0,0,1,0,0,0,0,0,0,0,1,31,25.0,0.9,2.0,2.8,13,4,1,14,1,0.00,0.01,0.01,0.46,9,false,45,5.5,5.5,1.6,0.0,0.03,1.34,2.0,1.0,0.5,Marcos Senesi Barón,Bournemouth,DEF
73,false,90,0,0,1,0,0,0,0,0,0,0,0,24,5.6,3.4,0.0,0.9,2,1,0,2,1,0.00,0.01,0.01,0.46,6,false,45,3.5,3.5,0.4,0.0,0.05,1.29,1.51,1.01,0.5,Adam Smith,Bournemouth,DEF
74,false,90,0,0,1,0,0,0,0,0,0,0,0,28,18.0,18.9,6.0,4.3,4,4,0,4,1,0.00,0.04,0.04,0.46,6,false,45,3.0,3.0,1.0,0.0,0.08,1.34,2.0,1.0,0.5,Adrien Truffert,Bournemouth,DEF
75,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Matai Akinmboni,Bournemouth,DEF
76,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Owen Bevan,Bournemouth,DEF
77,false,2,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.2,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.06,1,false,40,1.0,1.0,0.7,0.0,0.0,5.1,30.0,0.0,0.0,James Hill,Bournemouth,DEF
78,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,Julián Araujo Zúñiga,Bournemouth,DEF
79,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Chris Mepham,Bournemouth,DEF
80,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Julio Soler Barreto,Bournemouth,DEF
81,false,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11.3,7.0,1.8,0,0,0,0,0,0.11,0.01,0.12,0.06,1,false,70,0.2,0.5,0.6,0.82,0.9,0.45,0.0,0.0,0.0,Justin Kluivert,Bournemouth,MID
82,false,90,0,1,1,0,0,0,0,0,0,0,0,11,20.2,36.0,45.0,10.1,0,5,0,5,1,0.68,0.07,0.75,0.46,6,false,72,10.5,10.5,20.4,0.8,0.84,1.34,2.0,1.0,0.5,Antoine Semenyo,Bournemouth,MID
83,false,83,1,0,1,0,0,0,0,0,0,0,3,33,50.4,3.7,56.0,11.0,5,6,4,15,1,0.77,0.02,0.79,1.10,13,true,60,6.5,7.0,0.5,0.83,0.85,1.19,0.0,1.08,1.08,Dango Ouattara,Brentford,MID
84,false,77,1,0,1,0,0,0,0,0,0,0,3,36,42.8,4.5,28.0,7.5,2,2,0,4,1,0.19,0.21,0.40,0.41,11,true,55,7.5,7.5,0.9,0.27,0.42,1.41,2.16,1.08,0.54,Marcus Tavernier,Bournemouth,MID
85,false,87,0,0,1,0,0,0,0,1,0,0,0,17,20.2,5.3,7.0,3.3,4,3,2,9,1,0.03,0.01,0.04,0.41,2,false,50,3.0,3.0,0.3,0.02,0.08,1.28,1.53,1.02,0.51,Tyler Adams,Bournemouth,MID
86,false,66,0,0,1,0,0,0,0,0,0,0,0,11,8.2,24.2,15.0,4.7,2,2,0,4,1,0.17,0.67,0.84,0.41,3,false,50,3.5,3.5,0.3,0.22,0.74,1.4,1.21,1.21,0.6,David Brooks,Bournemouth,MID
87,false,24,0,0,0,0,0,0,0,0,0,0,0,3,4.4,13.1,5.0,2.3,1,1,0,2,0,0.06,0.02,0.08,0.06,1,false,50,0.4,0.5,0.1,0.22,0.3,0.22,0.0,0.0,0.0,Ryan Christie,Bournemouth,MID
88,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Cook,Bournemouth,MID
89,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Philip Billing,Bournemouth,MID
90,false,65,0,0,1,0,0,0,0,1,0,0,0,10,7.4,13.9,5.0,2.6,2,1,3,6,1,0.05,0.03,0.08,0.41,2,false,50,2.0,2.0,0.1,0.03,0.05,1.45,1.3,1.3,0.65,Alex Scott,Bournemouth,MID
91,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luis Sinisterra Lucumí,Bournemouth,MID
92,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Romain Faivre,Bournemouth,MID
93,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,2.0,2.0,1.3,0.0,0.0,2.25,11.25,0.0,0.0,Hamed Traorè,Bournemouth,MID
94,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Dominic Sadi,Bournemouth,MID
95,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Zain Silcott-Duberry,Bournemouth,MID
96,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.5,0.5,0.1,0.0,0.0,4.65,30.0,0.0,0.0,Ben Winterburn,Bournemouth,MID
97,false,87,0,0,1,0,0,0,0,0,0,0,0,13,6.4,45.5,4.0,5.6,0,1,0,1,1,0.00,0.02,0.02,0.41,2,false,70,1.5,1.5,2.3,0.15,0.16,1.33,2.03,1.02,0.51,Francisco Evanilson de Lima Barbosa,Bournemouth,FWD
98,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enes Ünal,Bournemouth,FWD
99,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Adu-Adjei,Bournemouth,FWD
100,false,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.06,1,false,45,1.0,1.0,1.3,0.0,0.0,5.1,30.0,0.0,0.0,Eli Junior Kroupi,Bournemouth,FWD
