id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
19,false,12,0,0,0,0,0,0,0,0,0,0,0,4,2.0,4.3,0.0,0.6,0,1,0,1,0,0.00,0.00,0.00,0.10,1,false,69,1.8,1.3,1.0,0.01,0.02,0.69,0.0,1.29,0.64,Gabriel Martinelli Silva,Arsenal,MID
20,false,11,0,1,0,0,0,0,0,0,0,0,0,12,17.2,10.5,4.0,3.2,0,0,0,0,0,0.00,0.26,0.26,0.10,4,false,69,2.2,1.7,0.3,0.13,0.67,0.19,0.0,0.0,0.0,Leandro Trossard,Arsenal,MID
21,false,22,0,0,0,0,0,0,0,0,0,0,0,1,3.4,1.3,2.0,0.7,0,2,1,3,0,0.00,0.03,0.03,0.10,1,false,65,4.2,3.7,8.6,0.05,0.27,0.58,0.32,0.95,0.63,Declan Rice,Arsenal,MID
22,false,90,0,0,1,0,0,0,0,0,0,0,0,15,13.2,20.3,33.0,6.7,2,8,0,10,1,0.13,0.07,0.20,0.20,3,false,59,2.5,2.0,0.5,0.07,0.12,0.53,0.0,1.08,1.08,Mikel Merino Zazón,Arsenal,MID
23,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fábio Ferreira Vieira,Arsenal,MID
24,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,54,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Christian Nørgaard,Arsenal,MID
25,false,72,0,0,1,0,0,0,0,0,0,0,0,8,2.4,18.7,15.0,3.6,1,3,0,4,0,0.15,0.03,0.18,0.20,3,false,53,1.8,1.3,0.2,0.12,0.15,0.15,0.0,0.0,0.73,Ethan Nwaneri,Arsenal,MID
26,false,90,2,0,1,0,0,0,0,0,0,0,3,52,68.6,14.5,25.0,10.8,1,1,0,2,1,0.16,0.03,0.19,0.20,16,true,54,7.2,6.7,3.6,0.05,0.07,0.6,0.25,1.0,0.75,Martín Zubimendi Ibáñez,Arsenal,MID
27,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,-0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Reiss Nelson,Brentford,MID
28,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Ismeal Kabia,Arsenal,MID
29,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Albert Sambi Lokonga,Arsenal,MID
30,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,73,0.0,0.0,0.4,0.0,0.03,2.46,0.0,0.0,0.0,Kai Havertz,Arsenal,FWD
31,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Fernando de Jesus,Arsenal,FWD
32,false,90,0,0,1,0,0,0,0,0,0,2,0,27,20.2,0.0,0.0,2.0,2,3,0,0,1,0.00,0.00,0.00,2.08,6,false,50,2.7,3.2,2.2,0.0,0.0,1.64,0.5,1.0,0.5,Emiliano Martínez Romero,Aston Villa,GKP
33,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.5,0.7,0.0,0.0,2.05,1.5,1.0,0.5,Marco Bizot,Aston Villa,GKP
34,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Joe Gauci,Aston Villa,GKP
35,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Filip Marschall,Aston Villa,GKP
36,false,90,0,0,1,0,0,0,0,1,0,0,0,13,13.2,16.6,2.0,3.2,1,0,3,4,1,0.00,0.14,0.14,2.08,5,false,45,2.3,2.8,4.9,0.0,0.13,1.7,0.79,1.05,0.52,Matty Cash,Aston Villa,DEF
37,false,90,0,0,1,0,0,0,0,1,0,0,0,18,7.4,6.8,9.0,2.3,3,6,1,4,1,0.08,0.01,0.09,2.08,5,false,45,2.7,3.2,2.0,0.03,0.09,1.8,0.36,1.08,0.72,Lucas Digne,Aston Villa,DEF
38,false,90,0,0,1,0,0,0,0,0,0,0,0,28,15.4,1.0,0.0,1.6,3,2,1,4,1,0.00,0.01,0.01,2.08,6,false,45,2.3,2.8,12.7,0.0,0.02,2.15,1.1,1.1,0.73,Ezri Konsa Ngoyo,Aston Villa,DEF
39,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.7,1.2,0.6,0.09,0.24,1.98,2.48,0.83,0.0,Ian Maatsen,Aston Villa,DEF
40,false,90,0,0,1,0,0,0,0,0,0,0,1,30,36.0,1.3,8.0,4.5,12,3,1,13,1,0.22,0.01,0.23,2.08,9,false,45,4.0,4.5,1.5,0.08,0.1,1.85,1.0,1.0,0.5,Tyrone Mings,Aston Villa,DEF
41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,1.0,1.5,0.4,0.06,0.17,1.79,1.7,0.85,0.0,Pau Torres,Aston Villa,DEF
42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Andrés García,Aston Villa,DEF
43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,Álex Moreno Lopera,Aston Villa,DEF
44,false,82,0,0,1,0,0,0,0,0,0,0,3,35,13.0,2.0,0.0,1.5,4,3,3,7,1,0.00,0.02,0.02,1.60,9,false,40,3.3,3.8,0.5,0.0,0.04,1.81,0.0,0.87,0.87,Lamare Bogarde,Aston Villa,DEF
45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Lino da Cruz Sousa,Aston Villa,DEF
46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Yasin Özcan,Aston Villa,DEF
47,false,90,0,0,1,0,0,0,0,0,0,0,0,4,6.4,4.0,7.0,1.7,2,4,0,6,1,0.08,0.02,0.10,2.08,3,false,70,2.3,2.8,7.9,0.06,0.12,1.85,1.0,1.0,0.5,Morgan Rogers,Aston Villa,MID
48,false,45,0,0,0,0,0,0,0,0,0,0,0,10,3.4,2.3,0.0,0.6,0,3,1,4,1,0.00,0.02,0.02,1.17,1,false,59,1.7,0.0,1.3,0.04,0.15,1.85,1.14,1.14,0.29,Youri Tielemans,Aston Villa,MID
49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leon Bailey,Aston Villa,MID
50,false,70,0,0,1,0,0,0,0,1,0,0,0,6,8.6,13.2,13.0,3.5,1,5,2,8,1,0.16,0.06,0.22,1.53,2,false,53,1.3,1.8,0.1,0.19,0.39,1.44,1.04,0.52,0.52,Emiliano Buendía Stati,Aston Villa,MID
51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Iling-Junior,Aston Villa,MID
52,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,54,0.0,0.0,0.3,0.05,0.23,1.39,1.53,1.53,0.0,Jacob Ramsey,Newcastle,MID
53,false,7,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.48,1,false,52,1.3,1.8,0.7,0.16,0.19,2.22,2.23,0.74,0.0,Donyell Malen,Aston Villa,MID
54,false,90,0,0,1,0,0,0,0,0,0,0,0,12,10.4,13.4,0.0,2.4,3,5,0,8,1,0.00,0.03,0.03,2.08,3,false,55,2.3,2.8,0.6,0.01,0.11,1.77,0.85,1.13,0.56,John McGinn,Aston Villa,MID
55,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ross Barkley,Aston Villa,MID
56,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enzo Barrenechea,Aston Villa,MID
57,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Dobbin,Aston Villa,MID
58,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.8,0.1,0.04,0.07,1.94,0.86,1.71,0.86,Boubacar Kamara,Aston Villa,MID
59,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.0,0.9,0.14,0.17,1.49,0.59,1.18,0.59,Amadou Onana,Aston Villa,MID
60,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Ben Broggio,Aston Villa,MID
61,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leander Dendoncker,Aston Villa,MID
62,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Jamaldeen Jimoh-Aloba,Aston Villa,MID
63,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Kadan Young,Aston Villa,MID
64,false,82,0,0,1,0,0,0,0,0,0,0,0,6,2.0,17.3,2.0,2.1,0,2,0,2,1,0.00,0.04,0.04,1.60,2,false,88,2.0,2.5,14.6,0.29,0.33,1.77,1.02,1.02,0.51,Ollie Watkins,Aston Villa,FWD
65,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Zépiqueno Redmond,Aston Villa,FWD
66,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Norberto Murara Neto,Bournemouth,GKP
67,false,90,0,0,0,1,0,0,0,0,0,1,0,5,8.6,0.0,0.0,0.9,1,5,0,0,1,0.00,0.00,0.00,0.62,2,false,45,4.3,3.8,4.6,0.0,0.0,0.87,1.25,1.0,0.5,Đorđe Petrović,Bournemouth,GKP
68,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,-0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,Will Dennis,Bournemouth,GKP
69,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,-0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Callan McKenna,Bournemouth,GKP
70,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Alex Paulsen,Bournemouth,GKP
71,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illia Zabarnyi,Bournemouth,DEF
72,false,90,0,0,0,1,0,0,0,1,0,0,0,9,30.0,4.7,2.0,3.7,9,6,3,12,1,0.00,0.03,0.03,0.62,3,false,47,8.7,8.2,10.2,0.04,0.07,0.87,1.25,1.0,0.5,Marcos Senesi Barón,Bournemouth,DEF
73,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.2,0.0,0.04,1.13,1.32,1.32,0.44,Adam Smith,Bournemouth,DEF
74,false,90,0,0,0,1,0,0,0,0,0,0,0,2,15.4,29.7,0.0,4.5,3,3,1,4,1,0.00,0.10,0.10,0.62,2,false,45,5.0,4.5,1.2,0.0,0.09,0.87,1.25,1.0,0.5,Adrien Truffert,Bournemouth,DEF
75,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Matai Akinmboni,Bournemouth,DEF
76,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,-0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Owen Bevan,Bournemouth,DEF
77,false,86,0,0,0,1,0,0,0,0,0,0,0,7,8.2,1.3,33.0,4.3,2,1,1,3,1,0.12,0.03,0.15,0.62,2,false,40,2.7,2.2,0.9,0.07,0.09,0.58,1.18,0.59,0.59,James Hill,Bournemouth,DEF
78,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,-0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Julián Araujo Zúñiga,Bournemouth,DEF
79,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Chris Mepham,Bournemouth,DEF
80,false,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,false,40,0.3,-0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Julio Soler Barreto,Bournemouth,DEF
81,false,23,0,0,0,0,0,0,0,0,0,0,0,6,6.6,14.4,8.0,2.9,1,2,0,3,0,0.09,0.32,0.41,0.05,1,false,70,1.0,0.5,0.7,0.41,1.09,0.37,0.0,0.0,0.0,Justin Kluivert,Bournemouth,MID
82,false,90,1,1,0,1,0,0,0,0,0,0,3,39,63.2,24.7,29.0,11.7,3,2,3,8,1,0.87,0.06,0.93,0.62,13,true,76,7.0,6.5,43.4,0.67,0.72,0.87,1.25,1.0,0.5,Antoine Semenyo,Bournemouth,MID
83,false,17,0,0,0,1,0,0,0,0,0,0,0,2,1.0,0.4,4.0,0.5,0,1,0,1,0,0.00,0.00,0.00,0.49,1,false,60,4.8,5.3,0.9,0.4,0.41,1.48,1.42,0.95,0.47,Dango Ouattara,Brentford,MID
84,false,85,0,0,0,1,0,0,0,0,0,0,0,9,1.8,14.9,7.0,2.4,1,7,0,8,1,0.04,0.11,0.15,0.62,2,false,55,5.3,4.8,1.7,0.23,0.35,0.91,1.36,1.08,0.54,Marcus Tavernier,Bournemouth,MID
85,false,90,0,0,0,1,0,0,0,1,0,0,0,15,11.4,13.3,0.0,2.5,4,5,2,11,1,0.00,0.01,0.01,0.62,1,false,50,2.3,1.8,0.4,0.02,0.05,0.84,1.01,1.01,0.5,Tyler Adams,Bournemouth,MID
86,false,66,0,0,0,1,0,0,0,1,0,0,0,0,0.0,2.9,8.0,0.6,0,6,0,6,1,0.09,0.02,0.11,0.57,1,false,50,2.7,2.2,0.4,0.26,0.65,0.94,0.97,1.29,0.65,David Brooks,Bournemouth,MID
87,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.7,0.2,0.1,0.11,0.15,0.42,0.0,0.0,0.0,Ryan Christie,Bournemouth,MID
88,false,4,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.1,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.00,1,false,49,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Cook,Bournemouth,MID
89,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philip Billing,Bournemouth,MID
90,false,66,1,0,0,1,0,0,0,0,0,0,2,35,47.6,12.8,9.0,6.9,1,3,6,10,1,0.06,0.02,0.08,0.57,9,false,50,4.7,4.2,0.2,0.05,0.11,0.95,1.02,1.35,0.68,Alex Scott,Bournemouth,MID
91,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luis Sinisterra Lucumí,Bournemouth,MID
92,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Romain Faivre,Bournemouth,MID
93,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.7,0.0,0.0,2.25,11.25,0.0,0.0,Hamed Traorè,Bournemouth,MID
94,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,-0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Dominic Sadi,Bournemouth,MID
95,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,-0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Zain Silcott-Duberry,Bournemouth,MID
96,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,4.65,30.0,0.0,0.0,Ben Winterburn,Bournemouth,MID
97,false,90,0,1,0,1,0,0,0,0,0,0,0,19,3.4,2.2,40.0,4.6,1,6,0,7,1,0.14,0.04,0.18,0.62,5,false,70,5.0,4.5,2.9,0.24,0.27,0.87,1.3,1.04,0.52,Francisco Evanilson de Lima Barbosa,Bournemouth,FWD
98,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enes Ünal,Bournemouth,FWD
99,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Adu-Adjei,Bournemouth,FWD
100,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.7,0.2,1.5,0.0,0.0,1.8,7.5,0.0,0.0,Eli Junior Kroupi,Bournemouth,FWD
