id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
24,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,52,1.5,1.5,0.1,0.32,0.32,0.32,0.0,0.0,0.0,Christian Nørgaard,Arsenal,MID
25,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,51,1.2,1.2,0.1,0.13,0.17,0.4,0.0,0.0,0.55,Ethan Nwaneri,Arsenal,MID
26,false,90,0,1,0,2,0,0,0,1,0,0,1,27,36.2,27.8,26.0,9.0,4,4,3,11,1,0.28,0.09,0.37,0.44,5,false,54,3.8,5.0,2.9,0.05,0.15,0.55,0.48,0.96,0.67,Martín Zubimendi Ibáñez,Arsenal,MID
27,false,1,0,0,0,0,0,0,0,0,0,0,0,5,4.2,0.6,0.0,0.5,0,1,2,3,0,0.00,0.02,0.02,0.00,1,false,48,0.5,0.5,0.1,0.34,0.62,0.22,0.0,0.0,0.0,Reiss Nelson,Brentford,MID
28,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Ismeal Kabia,Arsenal,MID
29,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Albert Sambi Lokonga,Arsenal,MID
30,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,73,0.0,0.0,0.3,0.0,0.03,2.46,0.0,0.0,0.0,Kai Havertz,Arsenal,FWD
31,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Fernando de Jesus,Arsenal,FWD
32,false,90,0,0,1,0,0,1,0,0,0,3,2,36,41.4,0.0,0.0,4.1,1,9,0,0,1,0.00,0.00,0.00,1.61,14,true,50,6.2,6.2,2.4,0.0,0.0,1.16,0.78,1.0,0.33,Emiliano Martínez Romero,Aston Villa,GKP
33,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,43,0.0,0.0,0.5,0.0,0.0,2.05,1.5,1.0,0.5,Marco Bizot,Aston Villa,GKP
34,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Joe Gauci,Aston Villa,GKP
35,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Filip Marschall,Aston Villa,GKP
36,false,90,0,0,1,0,0,0,0,0,0,0,0,21,12.4,1.0,9.0,2.2,3,1,2,5,1,0.01,0.01,0.02,1.61,6,false,46,5.8,5.8,5.5,0.02,0.09,1.27,0.84,1.02,0.37,Matty Cash,Aston Villa,DEF
37,false,90,0,1,1,0,0,0,0,0,0,0,0,29,26.0,20.4,0.0,4.6,4,3,0,4,1,0.00,0.12,0.12,1.61,9,false,45,5.2,5.2,1.6,0.03,0.18,1.21,0.66,1.1,0.44,Lucas Digne,Aston Villa,DEF
38,false,90,0,0,1,0,0,0,0,0,0,0,0,25,12.2,0.3,6.0,1.9,4,3,0,4,1,0.00,0.05,0.05,1.61,6,false,44,4.2,4.2,8.4,0.0,0.02,1.34,0.93,1.03,0.41,Ezri Konsa Ngoyo,Aston Villa,DEF
39,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,42,0.8,0.8,0.4,0.08,0.19,1.89,2.13,0.53,0.0,Ian Maatsen,Aston Villa,DEF
40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.1,0.1,0.8,0.06,0.08,1.59,1.09,1.09,0.36,Tyrone Mings,Aston Villa,DEF
41,false,90,0,0,1,0,0,0,0,0,0,0,0,25,6.4,0.4,2.0,0.9,2,3,0,2,1,0.00,0.00,0.00,1.61,6,false,43,4.2,4.2,0.4,0.02,0.05,1.18,0.9,0.9,0.3,Pau Torres,Aston Villa,DEF
42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Andrés García,Aston Villa,DEF
43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,Álex Moreno Lopera,Aston Villa,DEF
44,false,9,0,0,0,0,0,0,0,0,0,0,0,5,10.4,0.3,0.0,1.1,1,1,2,3,0,0.00,0.01,0.01,0.09,1,false,40,0.2,0.2,0.6,0.0,0.03,1.04,0.62,0.93,0.31,Lamare Bogarde,Aston Villa,DEF
45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Lino da Cruz Sousa,Aston Villa,DEF
46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Yasin Özcan,Aston Villa,DEF
47,false,85,0,0,1,0,0,0,0,1,0,0,0,1,0.0,1.8,12.0,1.3,2,3,1,6,1,0.03,0.02,0.05,1.52,2,false,68,3.2,3.2,4.9,0.06,0.15,1.33,0.92,1.01,0.37,Morgan Rogers,Aston Villa,MID
48,false,19,0,1,0,0,0,0,0,0,0,0,0,17,21.2,10.2,2.0,3.3,1,1,1,3,0,0.02,0.00,0.02,0.09,4,false,59,1.0,1.0,0.6,0.04,0.14,1.77,1.08,1.08,0.27,Youri Tielemans,Aston Villa,MID
49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leon Bailey,Aston Villa,MID
50,false,70,1,0,1,0,0,0,0,0,0,0,3,44,50.2,22.2,18.0,9.0,3,5,3,11,1,0.22,0.03,0.25,1.52,11,true,53,5.5,5.5,0.4,0.21,0.35,1.2,0.62,0.83,0.41,Emiliano Buendía Stati,Aston Villa,MID
51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Iling-Junior,Aston Villa,MID
52,false,66,0,0,0,3,0,0,0,0,0,0,0,15,10.0,26.8,2.0,3.9,0,4,2,6,0,0.00,0.09,0.09,2.58,2,false,53,0.8,0.3,0.2,0.01,0.12,2.43,2.84,0.47,0.0,Jacob Ramsey,Newcastle,MID
53,false,9,1,0,0,0,0,0,0,0,0,0,0,20,31.2,0.3,30.0,6.2,0,0,0,0,0,0.57,0.01,0.58,0.09,6,false,51,2.5,2.5,0.7,0.4,0.44,1.28,1.63,0.81,0.0,Donyell Malen,Aston Villa,MID
54,false,70,0,0,1,0,0,0,0,0,0,0,0,15,23.8,39.2,19.0,8.2,3,2,3,8,1,0.05,0.14,0.19,1.52,3,false,54,2.2,2.2,0.6,0.1,0.23,1.3,0.86,1.18,0.54,John McGinn,Aston Villa,MID
55,false,19,1,0,0,0,0,0,0,0,0,0,0,29,39.8,13.9,33.0,8.7,0,2,2,4,0,0.17,0.13,0.30,0.09,6,false,48,2.2,2.2,0.0,0.48,0.65,1.14,0.0,0.0,0.0,Ross Barkley,Aston Villa,MID
56,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enzo Barrenechea,Aston Villa,MID
57,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Dobbin,Aston Villa,MID
58,false,80,0,0,1,0,0,0,0,1,0,0,0,10,16.8,12.7,7.0,3.7,2,2,3,7,1,0.03,0.04,0.07,1.52,2,false,49,2.0,2.0,0.2,0.01,0.07,1.2,0.84,1.12,0.42,Boubacar Kamara,Aston Villa,MID
59,false,70,1,0,1,0,0,0,0,0,0,0,1,33,45.0,2.2,9.0,5.6,4,2,3,9,1,0.03,0.01,0.04,1.52,9,false,48,4.2,4.2,0.7,0.05,0.07,1.3,0.74,1.11,0.56,Amadou Onana,Aston Villa,MID
60,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Ben Broggio,Aston Villa,MID
61,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leander Dendoncker,Aston Villa,MID
62,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Jamaldeen Jimoh-Aloba,Aston Villa,MID
63,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Kadan Young,Aston Villa,MID
64,false,80,0,0,1,0,0,0,0,0,0,0,0,3,4.4,1.2,45.0,5.1,2,2,0,4,1,0.57,0.01,0.58,1.52,2,false,85,1.8,1.8,6.5,0.26,0.29,1.33,0.83,1.04,0.52,Ollie Watkins,Aston Villa,FWD
65,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Zépiqueno Redmond,Aston Villa,FWD
66,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Norberto Murara Neto,Bournemouth,GKP
67,false,90,0,0,0,4,0,0,0,0,0,4,0,3,26.6,0.0,0.0,2.7,2,7,0,0,1,0.00,0.00,0.00,1.70,1,false,45,3.2,3.2,5.7,0.0,0.0,1.37,1.64,1.0,0.36,Đorđe Petrović,Bournemouth,GKP
68,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Will Dennis,Bournemouth,GKP
69,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Callan McKenna,Bournemouth,GKP
70,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Alex Paulsen,Bournemouth,GKP
71,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illia Zabarnyi,Bournemouth,DEF
72,false,90,0,0,0,4,0,0,0,0,0,0,0,0,24.2,3.9,0.0,2.8,13,3,1,14,1,0.00,0.21,0.21,1.70,2,false,50,3.0,3.0,25.9,0.01,0.15,1.36,1.66,1.01,0.37,Marcos Senesi Barón,Bournemouth,DEF
73,false,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,1,0.00,0.00,0.00,0.01,1,false,44,0.2,0.2,0.2,0.0,0.04,1.09,1.27,1.69,0.42,Adam Smith,Bournemouth,DEF
74,false,62,0,0,0,2,0,0,0,1,0,0,0,2,11.0,21.2,5.0,3.7,4,4,2,6,1,0.05,0.01,0.06,0.85,0,false,45,3.2,3.2,2.4,0.01,0.06,1.33,1.5,1.03,0.37,Adrien Truffert,Bournemouth,DEF
75,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Matai Akinmboni,Bournemouth,DEF
76,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Owen Bevan,Bournemouth,DEF
77,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.2,0.2,0.8,0.04,0.1,1.03,0.99,0.66,0.66,James Hill,Bournemouth,DEF
78,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,Julián Araujo Zúñiga,Bournemouth,DEF
79,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Chris Mepham,Bournemouth,DEF
80,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Julio Soler Barreto,Bournemouth,DEF
81,false,62,0,0,0,2,0,0,0,0,0,0,0,4,7.0,12.9,3.0,2.3,1,3,1,5,1,0.03,0.01,0.04,0.85,2,false,70,1.5,1.5,1.0,0.1,0.26,1.38,1.61,0.92,0.23,Justin Kluivert,Bournemouth,MID
82,false,90,0,0,0,4,0,0,1,0,0,0,0,-3,5.4,3.0,17.0,2.5,1,4,2,7,1,0.79,0.00,0.79,1.70,0,false,81,2.2,2.2,64.2,0.42,0.46,1.37,1.64,1.0,0.36,Antoine Semenyo,Bournemouth,MID
83,false,90,0,1,0,1,0,0,0,1,0,0,0,13,3.0,3.3,11.0,1.7,2,2,1,5,1,0.05,0.01,0.06,0.42,4,false,60,5.0,5.0,0.5,0.37,0.42,1.04,1.27,0.98,0.28,Dango Ouattara,Brentford,MID
84,false,90,0,0,0,4,0,0,0,0,0,0,0,16,15.0,49.3,10.0,7.4,4,3,1,8,1,0.29,0.19,0.48,1.70,2,false,55,5.0,5.0,1.7,0.14,0.29,1.2,1.47,1.05,0.53,Marcus Tavernier,Bournemouth,MID
85,false,90,0,0,0,4,0,0,0,0,0,0,0,8,6.2,2.4,0.0,0.9,2,1,2,5,1,0.00,0.01,0.01,1.70,2,false,50,4.8,4.8,0.5,0.05,0.07,1.35,1.61,1.04,0.38,Tyler Adams,Bournemouth,MID
86,false,13,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.4,5.0,0.5,0,0,0,0,0,0.09,0.00,0.09,0.59,1,false,50,0.8,0.8,0.2,0.17,0.41,1.12,1.31,1.15,0.49,David Brooks,Bournemouth,MID
87,false,27,0,0,0,2,0,0,0,0,0,0,0,5,4.4,1.3,0.0,0.6,0,4,0,4,0,0.00,0.01,0.01,0.84,1,false,50,2.0,2.0,0.1,0.31,0.34,2.26,2.39,0.4,0.0,Ryan Christie,Bournemouth,MID
88,false,45,0,0,0,2,0,0,0,0,0,0,0,2,2.2,1.3,1.0,0.5,4,2,0,6,0,0.02,0.00,0.02,0.84,1,false,49,1.0,1.0,0.0,0.02,0.04,2.97,3.42,0.0,0.0,Lewis Cook,Bournemouth,MID
89,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philip Billing,Bournemouth,MID
90,false,62,0,0,0,2,0,0,0,0,0,0,0,17,14.8,2.1,9.0,2.6,4,4,2,10,1,0.06,0.00,0.06,0.85,2,false,50,3.0,3.0,0.3,0.07,0.12,1.14,1.24,1.24,0.5,Alex Scott,Bournemouth,MID
91,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luis Sinisterra Lucumí,Bournemouth,MID
92,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Romain Faivre,Bournemouth,MID
93,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.4,0.0,0.0,2.25,11.25,0.0,0.0,Hamed Traorè,Bournemouth,MID
94,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominic Sadi,Bournemouth,MID
95,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Zain Silcott-Duberry,Bournemouth,MID
96,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.0,0.0,0.0,4.65,30.0,0.0,0.0,Ben Winterburn,Bournemouth,MID
97,false,76,0,0,0,3,0,0,0,0,0,0,0,2,0.0,13.2,17.0,2.9,2,0,0,2,1,0.26,0.06,0.32,1.10,2,false,70,0.8,0.8,1.4,0.2,0.24,0.95,1.37,1.0,0.37,Francisco Evanilson de Lima Barbosa,Bournemouth,FWD
98,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,54,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enes Ünal,Bournemouth,FWD
99,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Adu-Adjei,Bournemouth,FWD
100,false,27,0,0,0,2,0,0,0,0,0,0,0,2,0.0,1.2,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.84,1,false,46,5.2,5.2,4.7,0.65,0.7,2.04,2.87,1.08,0.36,Junior Kroupi,Bournemouth,FWD
