id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
12,false,73,0,0,0,2,0,0,0,0,0,0,0,14,18.2,15.1,0.0,3.3,4,3,4,8,1,0.00,0.13,0.13,1.41,1,false,49,0.5,1.0,0.3,0.01,0.12,1.23,1.42,1.07,0.0,Oleksandr Zinchenko,Nott'm Forest,DEF
13,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Brayden Clarke,Arsenal,DEF
14,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Maldini Kacurri,Arsenal,DEF
15,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Josh Nichols,Arsenal,DEF
16,false,90,0,0,1,0,0,0,0,0,0,0,2,28,28.8,80.3,44.0,15.3,1,9,2,12,1,0.07,0.55,0.62,0.44,7,false,100,5.0,5.0,14.0,0.27,0.68,0.72,0.21,1.03,0.62,Bukayo Saka,Arsenal,MID
17,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,79,0.0,0.0,1.6,0.06,0.42,1.06,0.45,1.79,0.45,Martin Ødegaard,Arsenal,MID
18,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,69,0.0,0.0,0.7,0.09,0.34,0.6,0.59,1.18,0.59,Noni Madueke,Arsenal,MID
19,false,9,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.5,41.0,4.5,0,1,1,2,0,0.52,0.00,0.52,0.04,1,false,69,3.0,3.0,1.2,0.36,0.4,0.75,0.0,0.95,0.47,Gabriel Martinelli Silva,Arsenal,MID
20,false,80,1,0,1,0,0,0,0,0,0,0,2,28,33.2,18.2,56.0,10.7,2,4,0,6,1,0.60,0.07,0.67,0.40,10,false,69,4.7,4.7,0.4,0.3,0.45,0.56,0.48,0.97,0.48,Leandro Trossard,Arsenal,MID
21,false,90,0,0,1,0,0,0,0,0,0,0,0,10,15.6,19.5,1.0,3.6,3,2,0,5,1,0.03,0.08,0.11,0.44,3,false,66,7.0,7.0,11.1,0.07,0.25,0.59,0.43,1.0,0.57,Declan Rice,Arsenal,MID
22,false,28,0,0,0,0,0,0,0,0,0,0,0,5,5.4,1.1,4.0,1.1,1,2,2,5,0,0.00,0.01,0.01,0.04,1,false,59,2.7,2.7,0.6,0.11,0.15,0.59,0.33,1.0,0.67,Mikel Merino Zazón,Arsenal,MID
23,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fábio Ferreira Vieira,Arsenal,MID
24,false,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,1,1,0,2,0,0.00,0.00,0.00,0.00,1,false,53,0.7,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Christian Nørgaard,Arsenal,MID
25,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,52,1.0,1.0,0.2,0.12,0.17,0.2,0.0,0.0,0.62,Ethan Nwaneri,Arsenal,MID
26,false,90,0,0,1,0,0,0,0,0,0,0,0,12,11.2,15.6,2.0,2.9,2,2,1,5,1,0.00,0.06,0.06,0.44,3,false,55,3.0,3.0,4.1,0.03,0.14,0.58,0.4,0.93,0.66,Martín Zubimendi Ibáñez,Arsenal,MID
27,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,48,0.0,-1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Reiss Nelson,Brentford,MID
28,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Ismeal Kabia,Arsenal,MID
29,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Albert Sambi Lokonga,Arsenal,MID
30,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,73,0.0,0.0,0.3,0.0,0.03,2.46,0.0,0.0,0.0,Kai Havertz,Arsenal,FWD
31,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Fernando de Jesus,Arsenal,FWD
32,false,90,0,0,0,1,0,0,0,0,0,2,0,10,16.4,0.0,0.0,1.6,2,7,0,0,1,0.00,0.00,0.00,0.75,2,false,50,2.2,1.7,2.0,0.0,0.0,1.07,0.83,1.0,0.17,Emiliano Martínez Romero,Aston Villa,GKP
33,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,-0.5,0.5,0.0,0.0,2.05,1.5,1.0,0.5,Marco Bizot,Aston Villa,GKP
34,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Joe Gauci,Aston Villa,GKP
35,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Filip Marschall,Aston Villa,GKP
36,false,90,0,0,0,1,0,0,0,0,0,0,0,13,6.4,12.0,3.0,2.1,4,1,1,5,1,0.04,0.02,0.06,0.75,2,false,46,4.0,3.5,5.1,0.02,0.1,1.24,0.91,1.03,0.26,Matty Cash,Aston Villa,DEF
37,false,81,0,1,0,1,0,0,0,0,0,0,0,12,26.6,10.6,2.0,3.9,2,2,3,5,1,0.00,0.01,0.01,0.55,5,false,45,3.0,2.5,1.8,0.03,0.21,1.15,0.63,1.11,0.32,Lucas Digne,Aston Villa,DEF
38,false,90,0,0,0,1,0,0,0,0,0,0,0,9,17.8,4.1,2.0,2.4,5,2,1,6,1,0.00,0.01,0.01,0.75,2,false,45,2.0,1.5,9.6,0.01,0.02,1.34,1.04,1.04,0.3,Ezri Konsa Ngoyo,Aston Villa,DEF
39,false,8,0,0,0,0,0,0,0,0,0,0,0,8,7.4,10.2,1.0,1.9,2,2,2,4,0,0.04,0.00,0.04,0.20,1,false,43,0.5,0.0,0.5,0.09,0.21,1.97,2.4,0.6,0.0,Ian Maatsen,Aston Villa,DEF
40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.9,0.5,1.0,0.06,0.08,1.63,1.12,1.12,0.37,Tyrone Mings,Aston Villa,DEF
41,false,90,0,0,0,1,0,0,0,0,0,0,0,10,12.4,1.1,0.0,1.4,3,4,1,4,1,0.00,0.01,0.01,0.75,2,false,43,1.8,1.3,0.3,0.03,0.07,1.03,1.05,0.78,0.0,Pau Torres,Aston Villa,DEF
42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Andrés García,Aston Villa,DEF
43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,Álex Moreno Lopera,Aston Villa,DEF
44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,1.2,0.7,0.7,0.0,0.03,1.05,0.64,0.96,0.32,Lamare Bogarde,Aston Villa,DEF
45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Lino da Cruz Sousa,Aston Villa,DEF
46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Yasin Özcan,Aston Villa,DEF
47,false,90,1,0,0,1,0,0,0,0,0,0,0,22,35.6,4.0,9.0,4.9,0,4,0,4,1,0.03,0.01,0.04,0.75,7,false,68,4.8,4.3,5.1,0.06,0.14,1.33,1.01,1.01,0.25,Morgan Rogers,Aston Villa,MID
48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,59,0.0,-0.1,0.6,0.04,0.15,1.85,1.14,1.14,0.29,Youri Tielemans,Aston Villa,MID
49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leon Bailey,Aston Villa,MID
50,false,29,1,0,0,0,0,0,0,0,0,0,1,30,38.8,1.1,7.0,4.7,0,3,2,5,0,0.04,0.03,0.07,0.24,7,false,53,5.0,4.5,0.2,0.2,0.36,1.1,0.8,0.53,0.27,Emiliano Buendía Stati,Aston Villa,MID
51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Iling-Junior,Aston Villa,MID
52,false,20,0,0,0,1,0,0,0,0,0,0,0,3,4.2,12.3,0.0,1.7,1,2,0,3,0,0.00,0.01,0.01,0.14,1,false,53,0.7,0.7,0.2,0.03,0.18,1.2,2.28,1.14,0.0,Jacob Ramsey,Newcastle,MID
53,false,60,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.2,6.0,0.2,0,0,0,0,1,0.05,0.00,0.05,0.51,2,false,51,4.8,4.3,0.8,0.27,0.31,1.34,1.88,0.94,0.0,Donyell Malen,Aston Villa,MID
54,false,90,0,0,0,1,0,0,0,0,0,0,0,10,10.8,14.8,1.0,2.7,2,1,4,7,1,0.03,0.03,0.06,0.75,2,false,54,3.2,2.7,0.7,0.09,0.22,1.26,0.85,1.13,0.42,John McGinn,Aston Villa,MID
55,false,8,0,0,0,0,0,0,0,0,0,0,0,4,2.4,1.3,0.0,0.4,0,0,1,1,0,0.00,0.00,0.00,0.20,1,false,48,0.5,0.0,0.0,1.03,1.03,1.48,0.0,0.0,0.0,Ross Barkley,Aston Villa,MID
56,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enzo Barrenechea,Aston Villa,MID
57,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Dobbin,Aston Villa,MID
58,false,90,0,0,0,1,0,0,0,0,0,0,0,23,17.0,4.9,0.0,2.2,2,5,4,11,1,0.00,0.02,0.02,0.75,2,false,49,3.5,3.0,0.2,0.02,0.1,1.1,0.94,1.17,0.23,Boubacar Kamara,Aston Villa,MID
59,false,81,0,0,0,1,0,0,0,0,0,0,0,11,18.6,6.6,0.0,2.5,7,4,3,14,1,0.00,0.01,0.01,0.55,4,false,48,1.2,0.7,0.6,0.09,0.11,1.19,0.77,1.15,0.38,Amadou Onana,Aston Villa,MID
60,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Ben Broggio,Aston Villa,MID
61,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leander Dendoncker,Aston Villa,MID
62,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,-0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Jamaldeen Jimoh-Aloba,Aston Villa,MID
63,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,-0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,Kadan Young,Aston Villa,MID
64,false,29,0,0,0,0,0,0,0,0,0,0,0,1,2.6,1.3,7.0,1.1,1,4,0,5,0,0.08,0.00,0.08,0.24,1,false,86,3.2,2.7,7.6,0.25,0.28,1.32,0.86,1.0,0.43,Ollie Watkins,Aston Villa,FWD
65,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Zépiqueno Redmond,Aston Villa,FWD
66,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Norberto Murara Neto,Bournemouth,GKP
67,false,90,0,0,0,3,0,0,0,0,0,4,0,9,31.6,0.0,0.0,3.2,3,13,0,0,1,0.00,0.00,0.00,4.44,2,false,45,3.5,3.5,5.7,0.0,0.0,1.35,1.38,1.0,0.38,Đorđe Petrović,Bournemouth,GKP
68,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Will Dennis,Bournemouth,GKP
69,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Callan McKenna,Bournemouth,GKP
70,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Alex Paulsen,Bournemouth,GKP
71,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illia Zabarnyi,Bournemouth,DEF
72,false,90,0,0,0,3,0,0,0,1,0,0,0,6,45.2,0.3,9.0,5.5,18,4,2,20,1,0.02,0.01,0.03,4.44,2,false,50,5.0,5.0,26.4,0.02,0.16,1.34,1.4,1.02,0.38,Marcos Senesi Barón,Bournemouth,DEF
73,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.2,0.0,0.04,1.13,1.32,1.32,0.44,Adam Smith,Bournemouth,DEF
74,false,90,0,0,0,3,0,0,0,0,0,0,0,-1,11.4,4.1,2.0,1.8,4,2,0,4,1,0.00,0.01,0.01,4.44,1,false,45,4.5,4.5,2.2,0.0,0.06,1.35,1.38,1.0,0.38,Adrien Truffert,Bournemouth,DEF
75,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Matai Akinmboni,Bournemouth,DEF
76,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Owen Bevan,Bournemouth,DEF
77,false,15,0,0,0,1,0,0,0,0,0,0,0,3,10.2,0.0,0.0,1.0,6,1,1,7,0,0.00,0.00,0.00,1.95,1,false,40,2.0,2.0,0.9,0.04,0.1,1.03,0.99,0.66,0.66,James Hill,Bournemouth,DEF
78,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,Julián Araujo Zúñiga,Bournemouth,DEF
79,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Chris Mepham,Bournemouth,DEF
80,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Julio Soler Barreto,Bournemouth,DEF
81,false,75,0,0,0,2,0,0,0,0,0,0,0,2,5.0,22.8,2.0,3.0,1,0,2,3,1,0.00,0.23,0.23,2.49,2,false,70,2.8,2.8,1.1,0.13,0.37,1.82,1.92,0.77,0.0,Justin Kluivert,Bournemouth,MID
82,false,90,0,1,0,3,0,0,0,1,0,0,0,7,6.6,3.0,27.0,3.7,1,3,1,5,1,0.13,0.03,0.16,4.44,4,false,80,8.5,8.5,63.3,0.47,0.52,1.35,1.38,1.0,0.38,Antoine Semenyo,Bournemouth,MID
83,false,75,0,0,1,0,0,0,0,0,0,0,0,8,8.0,32.7,33.0,7.4,1,6,0,7,1,0.46,0.07,0.53,0.29,3,false,60,1.7,0.7,0.4,0.43,0.51,1.04,0.93,0.93,0.47,Dango Ouattara,Brentford,MID
84,false,90,0,1,0,2,0,0,0,0,0,0,0,17,26.6,26.2,2.0,5.5,1,4,4,9,1,0.00,0.61,0.61,2.99,5,false,55,3.0,3.0,1.2,0.14,0.32,1.1,1.08,1.08,0.61,Marcus Tavernier,Bournemouth,MID
85,false,90,0,0,0,3,0,0,0,1,0,0,0,13,18.8,3.4,1.0,2.3,6,6,5,17,1,0.01,0.01,0.02,4.44,3,false,50,2.5,2.5,0.4,0.02,0.04,1.33,1.3,1.04,0.39,Tyler Adams,Bournemouth,MID
86,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.3,0.17,0.43,0.82,0.79,1.19,0.59,David Brooks,Bournemouth,MID
87,false,23,1,0,0,2,0,0,0,1,0,0,0,19,38.2,0.1,35.0,7.3,3,2,0,5,0,0.63,0.00,0.63,2.68,5,false,50,2.8,2.8,0.1,0.41,0.44,2.39,2.09,0.52,0.0,Ryan Christie,Bournemouth,MID
88,false,1,0,0,0,1,0,0,0,0,0,0,0,5,3.2,0.3,0.0,0.4,1,0,1,2,0,0.00,0.00,0.00,1.46,1,false,49,0.2,0.2,0.0,0.0,0.0,26.28,18.0,0.0,0.0,Lewis Cook,Bournemouth,MID
89,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philip Billing,Bournemouth,MID
90,false,66,0,0,0,1,0,0,0,0,0,0,0,8,6.6,11.3,3.0,2.1,2,1,1,4,1,0.05,0.03,0.08,1.76,2,false,50,2.5,2.5,0.3,0.07,0.12,1.06,0.88,1.23,0.53,Alex Scott,Bournemouth,MID
91,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luis Sinisterra Lucumí,Bournemouth,MID
92,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Romain Faivre,Bournemouth,MID
93,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.5,0.0,0.0,2.25,11.25,0.0,0.0,Hamed Traorè,Bournemouth,MID
94,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominic Sadi,Bournemouth,MID
95,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Zain Silcott-Duberry,Bournemouth,MID
96,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.0,0.0,0.0,4.65,30.0,0.0,0.0,Ben Winterburn,Bournemouth,MID
97,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,70,1.5,0.8,2.4,0.19,0.23,0.91,1.17,1.02,0.44,Francisco Evanilson de Lima Barbosa,Bournemouth,FWD
98,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enes Ünal,Bournemouth,FWD
99,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Adu-Adjei,Bournemouth,FWD
100,false,74,2,0,0,2,0,0,0,0,0,0,2,59,70.6,2.6,54.0,12.7,4,3,0,7,1,1.18,0.01,1.19,2.49,12,false,45,4.5,4.5,2.3,1.34,1.35,2.65,2.84,0.95,0.0,Eli Junior Kroupi,Bournemouth,FWD
