id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
34,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Joe Gauci,Aston Villa,GKP
35,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Filip Marschall,Aston Villa,GKP
36,false,90,0,0,0,1,0,0,0,0,0,0,0,10,14.2,29.8,4.0,4.8,2,3,3,5,1,0.09,0.26,0.35,1.79,2,false,46,2.0,2.7,7.6,0.03,0.11,1.31,0.85,1.02,0.34,Matty Cash,Aston Villa,DEF
37,false,45,0,0,0,1,0,0,0,0,0,0,0,1,2.6,5.1,0.0,0.8,1,2,1,2,1,0.00,0.06,0.06,1.23,1,false,45,3.7,3.7,2.1,0.03,0.18,1.27,0.73,1.15,0.42,Lucas Digne,Aston Villa,DEF
38,false,90,0,0,0,1,0,0,0,0,0,0,0,19,25.0,0.9,0.0,2.6,5,3,1,6,1,0.00,0.00,0.00,1.79,2,false,44,2.2,3.0,7.9,0.0,0.01,1.38,0.93,1.03,0.37,Ezri Konsa Ngoyo,Aston Villa,DEF
39,false,45,0,0,0,0,0,0,0,0,0,0,0,5,8.4,1.0,7.0,1.6,1,2,3,4,0,0.10,0.00,0.10,0.56,1,false,42,0.7,0.7,0.4,0.11,0.2,1.72,1.68,0.42,0.0,Ian Maatsen,Aston Villa,DEF
40,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.7,0.06,0.08,1.59,1.09,1.09,0.36,Tyrone Mings,Aston Villa,DEF
41,false,90,0,0,0,1,0,0,0,0,0,0,0,17,33.8,0.6,0.0,3.4,8,9,3,11,1,0.00,0.00,0.00,1.79,4,false,43,3.7,3.7,0.5,0.01,0.03,1.26,0.92,0.92,0.26,Pau Torres,Aston Villa,DEF
42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Andrés García,Aston Villa,DEF
43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,Álex Moreno Lopera,Aston Villa,DEF
44,false,6,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.1,0.0,0.1,1,1,0,1,0,0.00,0.00,0.00,0.20,1,false,40,0.5,0.7,0.6,0.0,0.03,1.08,0.61,0.91,0.3,Lamare Bogarde,Aston Villa,DEF
45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Lino da Cruz Sousa,Aston Villa,DEF
46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Yasin Özcan,Aston Villa,DEF
47,false,90,2,0,0,1,0,0,0,0,0,0,3,49,76.4,22.0,48.0,14.6,2,6,0,8,1,0.25,0.04,0.29,1.79,15,true,69,6.0,6.0,10.3,0.08,0.16,1.37,0.93,1.01,0.34,Morgan Rogers,Aston Villa,MID
48,false,83,0,0,0,1,0,0,0,0,0,0,0,15,13.6,22.9,8.0,4.5,1,7,3,11,1,0.08,0.07,0.15,1.59,2,false,59,2.0,2.0,0.6,0.05,0.14,1.76,1.08,1.08,0.22,Youri Tielemans,Aston Villa,MID
49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leon Bailey,Aston Villa,MID
50,false,45,0,0,0,1,0,0,0,0,0,0,0,2,2.6,1.6,3.0,0.7,1,2,2,5,1,0.08,0.00,0.08,1.23,1,false,53,4.0,4.0,0.7,0.2,0.33,1.32,0.75,0.94,0.38,Emiliano Buendía Stati,Aston Villa,MID
51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Iling-Junior,Aston Villa,MID
52,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,53,0.2,0.7,0.2,0.01,0.12,2.43,2.84,0.47,0.0,Jacob Ramsey,Newcastle,MID
53,false,45,0,1,0,0,0,0,0,0,0,0,0,13,20.8,24.5,14.0,5.9,0,2,1,3,0,0.61,0.18,0.79,0.56,4,false,51,3.7,3.7,1.0,0.5,0.58,1.26,1.43,0.72,0.0,Donyell Malen,Aston Villa,MID
54,false,67,0,0,0,1,0,0,0,1,0,0,0,5,1.8,15.7,4.0,2.2,1,3,1,5,1,0.03,0.02,0.05,1.39,1,false,54,1.7,1.7,0.6,0.1,0.23,1.34,0.9,1.19,0.5,John McGinn,Aston Villa,MID
55,false,22,0,1,0,0,0,0,0,0,0,0,0,12,0.0,4.1,2.0,0.6,0,4,0,4,0,0.00,0.01,0.01,0.40,4,false,48,3.7,3.7,0.1,0.38,0.52,1.24,0.0,0.0,0.0,Ross Barkley,Aston Villa,MID
56,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enzo Barrenechea,Aston Villa,MID
57,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis Dobbin,Aston Villa,MID
58,false,90,0,0,0,1,0,0,0,0,0,0,0,18,27.2,22.9,0.0,5.0,7,4,2,13,1,0.00,0.07,0.07,1.79,4,false,49,2.7,2.7,0.2,0.01,0.07,1.27,0.86,1.1,0.37,Boubacar Kamara,Aston Villa,MID
59,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,48,2.5,3.3,0.7,0.05,0.07,1.3,0.74,1.11,0.56,Amadou Onana,Aston Villa,MID
60,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Ben Broggio,Aston Villa,MID
61,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Leander Dendoncker,Aston Villa,MID
62,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Jamaldeen Jimoh-Aloba,Aston Villa,MID
63,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Kadan Young,Aston Villa,MID
64,false,67,0,0,0,1,0,0,0,0,0,0,0,1,1.0,10.8,31.0,4.3,0,0,0,0,1,0.33,0.01,0.34,1.39,2,false,85,2.0,2.0,6.9,0.27,0.3,1.37,0.87,1.06,0.48,Ollie Watkins,Aston Villa,FWD
65,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Zépiqueno Redmond,Aston Villa,FWD
66,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Norberto Murara Neto,Bournemouth,GKP
67,false,90,0,0,0,2,0,0,0,0,0,0,0,-1,2.2,0.0,0.0,0.2,0,5,0,0,1,0.00,0.00,0.00,0.65,1,false,45,1.3,1.3,5.7,0.0,0.0,1.31,1.67,1.0,0.33,Đorđe Petrović,Bournemouth,GKP
68,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Will Dennis,Bournemouth,GKP
69,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Callan McKenna,Bournemouth,GKP
70,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Alex Paulsen,Bournemouth,GKP
71,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illia Zabarnyi,Bournemouth,DEF
72,false,90,0,1,0,2,0,0,0,1,0,0,0,23,41.2,43.2,6.0,9.0,3,5,2,5,1,0.02,0.41,0.43,0.65,3,false,50,2.7,2.7,25.7,0.02,0.18,1.3,1.69,1.01,0.34,Marcos Senesi Barón,Bournemouth,DEF
73,false,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.00,1,false,44,0.7,0.7,0.2,0.0,0.04,1.07,1.24,1.66,0.41,Adam Smith,Bournemouth,DEF
74,false,90,0,0,0,2,0,0,0,1,0,0,0,12,34.2,66.9,6.0,10.7,3,8,1,4,1,0.00,0.34,0.34,0.65,0,false,45,0.7,0.7,2.4,0.01,0.08,1.27,1.54,1.03,0.34,Adrien Truffert,Bournemouth,DEF
75,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Matai Akinmboni,Bournemouth,DEF
76,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Owen Bevan,Bournemouth,DEF
77,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.8,0.04,0.1,1.03,0.99,0.66,0.66,James Hill,Bournemouth,DEF
78,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,39,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,Julián Araujo Zúñiga,Bournemouth,DEF
79,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Chris Mepham,Bournemouth,DEF
80,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,40,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Julio Soler Barreto,Bournemouth,DEF
81,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,70,0.0,0.3,0.8,0.1,0.26,1.38,1.61,0.92,0.23,Justin Kluivert,Bournemouth,MID
82,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,79,0.5,0.5,53.1,0.42,0.46,1.37,1.64,1.0,0.36,Antoine Semenyo,Bournemouth,MID
83,false,64,0,1,1,0,0,0,0,1,0,0,0,15,3.4,0.9,6.0,1.0,4,5,1,10,1,0.00,0.01,0.01,0.49,5,false,60,3.7,3.7,1.0,0.34,0.39,1.01,1.15,1.02,0.38,Dango Ouattara,Brentford,MID
84,false,90,1,0,0,2,0,0,0,0,0,0,0,27,44.8,28.6,37.0,11.0,1,4,2,7,1,1.15,0.12,1.27,0.65,7,false,55,3.7,3.7,2.1,0.23,0.38,1.15,1.52,1.05,0.48,Marcus Tavernier,Bournemouth,MID
85,false,79,0,0,0,2,0,0,0,0,0,0,0,14,13.4,8.8,2.0,2.4,4,4,1,9,1,0.00,0.05,0.05,0.65,2,false,50,4.0,4.0,0.5,0.05,0.08,1.3,1.66,1.05,0.35,Tyler Adams,Bournemouth,MID
86,false,60,0,0,0,2,0,0,0,1,0,0,0,5,6.6,32.6,16.0,5.5,1,3,3,7,1,0.32,0.21,0.53,0.65,1,false,50,1.3,1.3,0.2,0.2,0.45,1.11,1.48,1.18,0.44,David Brooks,Bournemouth,MID
87,false,45,0,0,0,0,0,0,0,0,0,0,0,11,9.4,24.1,31.0,6.5,0,0,0,0,0,0.29,0.08,0.37,0.12,1,false,50,1.0,0.0,0.1,0.36,0.41,1.93,1.99,0.33,0.0,Ryan Christie,Bournemouth,MID
88,false,90,0,0,0,2,0,0,0,0,0,0,0,26,29.4,66.3,1.0,9.7,3,8,4,15,1,0.02,0.08,0.10,0.65,4,false,49,2.0,2.0,0.0,0.02,0.07,1.74,2.66,0.53,0.0,Lewis Cook,Bournemouth,MID
89,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philip Billing,Bournemouth,MID
90,false,45,0,0,0,2,0,0,0,0,0,0,0,7,9.2,4.5,23.0,3.7,1,4,2,7,1,0.02,0.02,0.04,0.53,1,false,50,2.7,2.7,0.3,0.07,0.12,1.13,1.4,1.28,0.47,Alex Scott,Bournemouth,MID
91,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luis Sinisterra Lucumí,Bournemouth,MID
92,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Romain Faivre,Bournemouth,MID
93,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.4,0.0,0.0,2.25,11.25,0.0,0.0,Hamed Traorè,Bournemouth,MID
94,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominic Sadi,Bournemouth,MID
95,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Zain Silcott-Duberry,Bournemouth,MID
96,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,45,0.0,0.0,0.0,0.0,0.0,4.65,30.0,0.0,0.0,Ben Winterburn,Bournemouth,MID
97,false,90,0,1,0,2,0,0,0,0,0,0,0,15,0.4,2.2,60.0,6.3,0,2,1,3,1,0.47,0.03,0.50,0.65,5,false,70,2.7,2.7,1.5,0.23,0.27,0.92,1.44,1.0,0.33,Francisco Evanilson de Lima Barbosa,Bournemouth,FWD
98,false,10,1,0,0,0,0,0,0,0,0,0,1,30,36.0,0.3,36.0,7.2,0,1,0,1,0,0.49,0.01,0.50,0.00,6,false,54,2.0,2.0,0.0,4.01,4.09,0.0,0.0,0.0,0.0,Enes Ünal,Bournemouth,FWD
99,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,false,44,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Adu-Adjei,Bournemouth,FWD
100,false,85,0,0,0,2,0,0,0,0,0,0,0,15,14.4,23.8,48.0,8.6,1,7,3,11,1,0.83,0.03,0.86,0.65,2,false,46,1.7,1.7,4.5,0.71,0.75,1.7,2.68,1.07,0.27,Junior Kroupi,Bournemouth,FWD
